date,open,high,low,close,volume
1/8/1979,4.7744,4.7744,4.7237,4.7549,32354
1/9/1979,4.7783,4.8154,4.7783,4.7783,29401
1/10/1979,4.7783,4.8018,4.7608,4.7686,20359
1/11/1979,4.7685,4.872,4.7588,4.8642,44219
1/12/1979,4.8643,4.9014,4.8526,4.8838,64369
1/15/1979,4.8838,4.9384,4.8759,4.9267,56450
1/16/1979,4.913,4.913,4.8213,4.8349,40534
1/17/1979,4.8349,4.872,4.7861,4.8447,33216
1/18/1979,4.8447,4.872,4.8252,4.8564,21926
1/19/1979,4.8526,4.8526,4.7784,4.7862,31518
1/22/1979,4.7861,4.872,4.7666,4.8642,43957
1/23/1979,4.8642,4.8876,4.8408,4.8603,31884
1/24/1979,4.8603,4.8603,4.8057,4.8174,30133
1/25/1979,4.8291,4.872,4.8291,4.872,24984
1/26/1979,4.8721,4.8955,4.8565,4.8877,28748
1/29/1979,4.8876,4.8915,4.8525,4.8603,22658
1/30/1979,4.8623,4.911,4.8623,4.872,26578
1/31/1979,4.872,4.8798,4.8193,4.8213,25873
2/1/1979,4.8213,4.8564,4.8115,4.8564,25324
2/2/1979,4.8564,4.8564,4.8037,4.8135,22214
2/5/1979,4.7881,4.7881,4.7549,4.7744,31152
2/6/1979,4.7744,4.7861,4.7315,4.7393,34811
2/7/1979,4.7344,4.7344,4.693,4.7147,44515
2/8/1979,4.7245,4.7482,4.7245,4.7324,20592
2/9/1979,4.7403,4.768,4.7403,4.766,24081
2/12/1979,4.766,4.8489,4.7344,4.843,20803
2/13/1979,4.845,4.8963,4.845,4.8667,35051
2/14/1979,4.8666,4.8686,4.8015,4.8252,21781
2/15/1979,4.8253,4.8726,4.8095,4.8687,17737
2/16/1979,4.8647,4.8647,4.8331,4.841,18504
2/20/1979,4.841,4.8706,4.8173,4.8647,20698
2/21/1979,4.8647,4.8746,4.8272,4.8331,18186
2/22/1979,4.8252,4.8252,4.7719,4.7956,22548
2/23/1979,4.7936,4.7936,4.7581,4.7739,13243
2/26/1979,4.7778,4.8133,4.7778,4.8015,12212
2/27/1979,4.8015,4.8015,4.7087,4.7245,31562
2/28/1979,4.7246,4.7542,4.7167,4.7384,21887
3/1/1979,4.7384,4.7621,4.7167,4.7542,21544
3/2/1979,4.7542,4.7581,4.7265,4.7502,16495
3/5/1979,4.7719,4.8608,4.7719,4.8351,24716
3/6/1979,4.8351,4.841,4.7976,4.7996,24478
3/7/1979,4.8035,4.8608,4.8035,4.8134,20460
3/8/1979,4.8134,4.8884,4.8055,4.8805,19112
3/9/1979,4.8805,4.8944,4.8569,4.8608,23711
3/12/1979,4.8608,4.8963,4.8252,4.8963,29368
3/13/1979,4.8963,4.9239,4.8667,4.8726,32038
3/14/1979,4.8726,4.8923,4.845,4.8568,21279
3/15/1979,4.8568,4.8745,4.8212,4.8469,18107
3/16/1979,4.847,4.8845,4.845,4.8766,17922
3/19/1979,4.8865,4.9319,4.8865,4.9062,24293
3/20/1979,4.9062,4.922,4.8884,4.9042,18953
3/21/1979,4.9042,4.9911,4.9003,4.9911,31641
3/22/1979,4.9911,5.0148,4.9714,4.9911,34179
3/23/1979,4.9911,5.0069,4.9714,4.9753,24636
3/26/1979,4.9674,4.9674,4.9279,4.9319,23870
3/27/1979,4.9397,5.0661,4.9397,5.0661,37351
3/28/1979,5.0523,5.0523,5.0069,5.0187,40523
3/29/1979,5.0187,5.0444,5.0029,5.0187,29791
3/30/1979,5.0187,5.0326,4.9674,4.9832,23632
4/2/1979,4.9832,4.9832,4.9358,4.9615,25377
4/3/1979,4.9674,5.0503,4.9674,5.0464,33175
4/4/1979,5.0464,5.076,4.9911,5.0148,37668
4/5/1979,5.0148,5.0661,5.0108,5.0661,27227
4/6/1979,5.0602,5.0602,5.0188,5.0306,20407
4/9/1979,5.0306,5.0503,5.0069,5.0385,22442
4/10/1979,5.0385,5.0859,5.0365,5.0543,26830
4/11/1979,5.0543,5.078,4.9279,4.9279,53264
4/12/1979,4.9279,4.9635,4.9122,4.924,29474
4/16/1979,4.924,4.9497,4.9121,4.922,25985
4/17/1979,4.922,4.9516,4.9161,4.9358,24716
4/18/1979,4.9358,4.9595,4.9279,4.9279,23050
4/19/1979,4.9279,4.9417,4.8686,4.8785,21305
4/20/1979,4.8785,4.8845,4.8371,4.845,32778
4/23/1979,4.8489,4.9003,4.8489,4.8963,32593
4/24/1979,4.8963,4.9417,4.8924,4.9003,27121
4/25/1979,4.9003,4.9319,4.8944,4.9279,21253
4/26/1979,4.9279,4.9279,4.8726,4.8785,30636
4/27/1979,4.8785,4.9042,4.8568,4.9042,25984
4/30/1979,4.9042,4.9634,4.8923,4.9634,30901
5/1/1979,4.9634,5.0147,4.9634,4.9851,31350
5/2/1979,4.9852,5.0306,4.9753,5.0227,26090
5/3/1979,5.0227,5.0779,5.0227,5.0503,39386
5/4/1979,5.0693,5.0693,4.9655,4.9695,32573
5/7/1979,4.9476,4.9476,4.9196,4.9336,22553
5/8/1979,4.9336,4.9855,4.9276,4.9815,33803
5/9/1979,4.9815,4.9935,4.9456,4.9456,22660
5/10/1979,4.9455,4.9515,4.8856,4.9056,19827
5/11/1979,4.9097,4.9336,4.9097,4.9236,17983
5/14/1979,4.9236,4.9456,4.9096,4.9176,13334
5/15/1979,4.9176,4.9495,4.8697,4.8697,25652
5/16/1979,4.8697,4.9017,4.8338,4.8977,23061
5/17/1979,4.8977,4.9416,4.8857,4.9416,18999
5/18/1979,4.9416,4.9456,4.9017,4.9097,19186
5/21/1979,4.9096,4.9316,4.9056,4.9216,17582
5/22/1979,4.9216,4.9575,4.9097,4.9336,20148
5/23/1979,4.9336,4.9576,4.8857,4.8857,17609
5/24/1979,4.8857,4.9097,4.8737,4.8977,19213
5/25/1979,4.8977,4.9077,4.8897,4.8977,10982
5/29/1979,4.8977,4.9057,4.8817,4.9017,15071
5/30/1979,4.8917,4.8917,4.8378,4.8478,19400
5/31/1979,4.8478,4.8658,4.8259,4.8538,34604
6/1/1979,4.8777,4.8777,4.8458,4.8697,61245
6/4/1979,4.8698,4.8778,4.8379,4.8538,52321
6/5/1979,4.8617,4.9815,4.8617,4.9735,86977
6/6/1979,4.9736,4.9975,4.9416,4.9496,94461
6/7/1979,4.9575,4.9974,4.9575,4.9735,73350
6/8/1979,4.9735,4.9735,4.9097,4.9416,83397
6/11/1979,4.9416,4.9576,4.8937,4.9496,76023
6/12/1979,4.9496,5.0134,4.9496,4.9815,136840
6/13/1979,4.9815,4.9815,4.8059,4.8139,162386
6/14/1979,4.8059,4.8059,4.7101,4.766,167891
6/15/1979,4.7659,4.7899,4.718,4.742,138229
6/18/1979,4.726,4.726,4.6382,4.6462,95742
6/19/1979,4.6462,4.6941,4.6143,4.6382,105442
6/20/1979,4.6383,4.7101,4.6063,4.6622,160115
6/21/1979,4.6622,4.758,4.6542,4.6941,120299
6/22/1979,4.718,4.742,4.718,4.734,81339
6/25/1979,4.734,4.7579,4.6861,4.718,77277
6/26/1979,4.742,4.742,4.6302,4.6462,102369
6/27/1979,4.6622,4.758,4.6622,4.6941,90398
6/28/1979,4.702,4.734,4.702,4.718,64451
6/29/1979,4.718,4.734,4.6622,4.6861,82836
7/2/1979,4.6861,4.702,4.5903,4.6222,95073
7/3/1979,4.6222,4.6302,4.6062,4.6222,55874
7/5/1979,4.6223,4.6223,4.5824,4.6063,83157
7/6/1979,4.6063,4.9017,4.5903,4.7021,106778
7/9/1979,4.7021,4.726,4.6542,4.6941,78374
7/10/1979,4.6941,4.7021,4.5983,4.6143,100927
7/11/1979,4.6143,4.6223,4.5425,4.5744,101568
7/12/1979,4.5664,4.5664,4.4706,4.4786,162654
7/13/1979,4.4706,4.4706,4.4067,4.4706,263874
7/16/1979,4.4706,4.5105,4.4546,4.5025,97639
7/17/1979,4.4946,4.4946,4.4227,4.4227,149400
7/18/1979,4.4226,4.4386,4.3747,4.4386,148168
7/19/1979,4.4386,4.4705,4.4306,4.4386,100925
7/20/1979,4.4386,4.4785,4.4386,4.4546,135583
7/23/1979,4.4307,4.4307,4.3668,4.4147,111641
7/24/1979,4.4147,4.4466,4.3987,4.3987,81900
7/25/1979,4.4147,4.4466,4.4147,4.4386,98360
7/26/1979,4.4307,4.4307,4.3748,4.3748,132057
7/27/1979,4.3748,4.4387,4.3429,4.3748,103171
7/30/1979,4.3748,4.4546,4.3748,4.4147,58119
7/31/1979,4.4226,4.4706,4.4226,4.4546,83236
8/1/1979,4.4546,4.4706,4.4227,4.4706,85615
8/2/1979,4.4705,4.4865,4.4226,4.4466,91627
8/3/1979,4.4386,4.4386,4.3907,4.3987,70196
8/6/1979,4.3988,4.4307,4.3588,4.4227,83745
8/7/1979,4.4387,4.5424,4.4387,4.5185,174971
8/8/1979,4.5499,4.5499,4.4691,4.4852,157676
8/9/1979,4.477,4.477,4.4447,4.4528,157673
8/10/1979,4.4528,4.5579,4.4286,4.5498,135953
8/13/1979,4.5499,4.5499,4.5095,4.5418,132276
8/14/1979,4.5418,4.5499,4.5095,4.5418,144367
8/15/1979,4.5418,4.6792,4.5175,4.6711,134792
8/16/1979,4.671,4.6872,4.5902,4.6306,128973
8/17/1979,4.6306,4.6468,4.5902,4.6064,76443
8/20/1979,4.6064,4.6467,4.5821,4.6306,94755
8/21/1979,4.6306,4.6306,4.5579,4.5821,70735
8/22/1979,4.5821,4.5983,4.5498,4.5579,143825
8/23/1979,4.5579,4.574,4.4932,4.5013,106008
8/24/1979,4.5013,4.5579,4.469,4.5013,91158
8/27/1979,4.5014,4.566,4.4933,4.5256,91673
8/28/1979,4.5256,4.5337,4.5014,4.5256,106415
8/29/1979,4.5255,4.5417,4.5013,4.5013,79310
8/30/1979,4.5014,4.5256,4.4933,4.4933,55534
8/31/1979,4.5095,4.5256,4.5095,4.5256,72576
9/4/1979,4.5175,4.5175,4.4286,4.4367,103196
9/5/1979,4.4286,4.4286,4.3478,4.4124,187510
9/6/1979,4.4124,4.4124,4.3639,4.372,85504
9/7/1979,4.372,4.3963,4.3559,4.3801,109985
9/10/1979,4.3801,4.3882,4.3559,4.364,82720
9/11/1979,4.364,4.3801,4.2751,4.2993,126188
9/12/1979,4.2993,4.3074,4.2508,4.2831,176581
9/13/1979,4.2832,4.3236,4.2751,4.3155,108012
9/14/1979,4.3155,4.4205,4.2993,4.3882,135819
9/17/1979,4.4205,4.4771,4.4205,4.4286,145773
9/18/1979,4.4286,4.4286,4.3801,4.3882,110283
9/19/1979,4.3882,4.4367,4.3801,4.3801,107253
9/20/1979,4.3801,4.6145,4.372,4.6064,118993
9/21/1979,4.5903,4.5903,4.4852,4.5256,169361
9/24/1979,4.5175,4.5175,4.3801,4.3882,142202
9/25/1979,4.3882,4.4771,4.2993,4.4367,171876
9/26/1979,4.4367,4.4933,4.3963,4.4044,133926
9/27/1979,4.4043,4.4447,4.372,4.4124,98597
9/28/1979,4.4124,4.4286,4.364,4.3801,86560
10/1/1979,4.372,4.372,4.3316,4.372,70870
10/2/1979,4.372,4.4447,4.3478,4.4124,107577
10/3/1979,4.4124,4.4609,4.4043,4.4124,96027
10/4/1979,4.4124,4.4528,4.4124,4.4367,72981
10/5/1979,4.4367,4.4932,4.4286,4.4528,99273
10/8/1979,4.4529,4.461,4.3317,4.3559,114504
10/9/1979,4.3559,4.3559,4.267,4.267,156106
10/10/1979,4.267,4.3801,4.2023,4.3801,281050
10/11/1979,4.372,4.372,4.2831,4.2993,153076
10/12/1979,4.2993,4.3397,4.2427,4.2508,126621
10/15/1979,4.2508,4.2589,4.2024,4.2266,176124
10/16/1979,4.2265,4.2508,4.1376,4.1457,258433
10/17/1979,4.1458,4.17,4.0811,4.0892,136089
10/18/1979,4.0891,4.1215,4.0649,4.0649,169223
10/19/1979,4.065,4.073,3.9922,4.0003,154699
10/22/1979,4.0003,4.1619,3.9518,4.0407,168197
10/23/1979,4.0407,4.0973,4.0084,4.0569,153078
10/24/1979,4.0568,4.0811,4.0326,4.0407,161894
10/25/1979,4.0407,4.0649,3.9922,4.0164,91185
10/26/1979,4.0164,4.0326,3.9922,4.0245,81176
10/29/1979,4.0245,4.0649,4.0245,4.0407,69221
10/30/1979,4.0407,4.1377,4.0407,4.1377,95866
10/31/1979,4.1377,4.1457,4.0326,4.0326,112555
11/1/1979,4.0327,4.1135,4.0246,4.1054,90078
11/2/1979,4.1054,4.1215,4.0892,4.0892,70790
11/5/1979,4.0892,4.0892,4.0569,4.0811,67815
11/6/1979,4.0811,4.0811,4.0407,4.0569,81043
11/7/1979,4.0641,4.0641,4.0149,4.0313,107592
11/8/1979,4.0313,4.0723,4.0067,4.0559,149115
11/9/1979,4.0559,4.0969,4.0395,4.0477,144014
11/12/1979,4.0477,4.1214,4.0395,4.1214,119549
11/13/1979,4.1133,4.1133,4.0641,4.0805,93880
11/14/1979,4.0805,4.1297,4.0641,4.0969,119990
11/15/1979,4.0969,4.146,4.0641,4.0969,142342
11/16/1979,4.0887,4.0887,4.0477,4.0641,97472
11/19/1979,4.0641,4.0887,4.0477,4.0559,90012
11/20/1979,4.0559,4.0969,4.0313,4.0395,112995
11/21/1979,4.0395,4.0559,4.0149,4.0395,107455
11/23/1979,4.0477,4.0805,4.0477,4.0641,80523
11/26/1979,4.0886,4.2361,4.0886,4.2361,147743
11/27/1979,4.2362,4.2771,4.2116,4.228,186142
11/28/1979,4.228,4.3919,4.2034,4.3099,143301
11/29/1979,4.3099,4.3427,4.2853,4.3099,89601
11/30/1979,4.2935,4.2935,4.2525,4.2771,77862
12/3/1979,4.2689,4.2689,4.2279,4.2607,57292
12/4/1979,4.2607,4.2853,4.2525,4.2853,80029
12/5/1979,4.2935,4.3509,4.2935,4.3099,103561
12/6/1979,4.3099,4.4082,4.2853,4.4082,77753
12/7/1979,4.4082,4.4329,4.3509,4.3673,159730
12/10/1979,4.3673,4.3673,4.3345,4.3509,70540
12/11/1979,4.3508,4.3754,4.3017,4.3017,108031
12/12/1979,4.3017,4.3099,4.2689,4.2771,81044
12/13/1979,4.2771,4.2771,4.2361,4.2607,90423
12/14/1979,4.2608,4.3345,4.2525,4.3263,113105
12/17/1979,4.3181,4.3181,4.2853,4.2853,76436
12/18/1979,4.2771,4.2771,4.187,4.1952,144124
12/19/1979,4.1952,4.2362,4.146,4.2198,136857
12/20/1979,4.2198,4.3099,4.2034,4.2689,101339
12/21/1979,4.2689,4.2771,4.1952,4.1952,95059
12/24/1979,4.1952,4.2525,4.1952,4.2525,48352
12/26/1979,4.2525,4.2689,4.2197,4.2525,44786
12/27/1979,4.2525,4.2607,4.2115,4.2443,69607
12/28/1979,4.2362,4.2362,4.1952,4.2116,76574
12/31/1979,4.2116,4.2362,4.1952,4.2198,84637
1/2/1980,4.1297,4.228,4.0969,4.0969,112996
1/3/1980,4.0969,4.1624,4.0149,4.1624,167380
1/4/1980,4.1624,4.1788,4.1296,4.1542,129670
1/7/1980,4.1542,4.1542,4.105,4.1378,97060
1/8/1980,4.1378,4.4246,4.105,4.4164,194560
1/9/1980,4.4164,4.4574,4.2853,4.2853,221601
1/10/1980,4.3263,4.441,4.3263,4.4246,145467
1/11/1980,4.4246,4.4737,4.3017,4.3918,149470
1/14/1980,4.3918,4.4082,4.3426,4.3836,109072
1/15/1980,4.3837,4.6049,4.3591,4.5967,257120
1/16/1980,4.5967,4.6458,4.5721,4.5885,411940
1/17/1980,4.5885,4.613,4.5393,4.5393,168121
1/18/1980,4.5393,4.5721,4.4984,4.5639,179119
1/21/1980,4.5639,4.5802,4.5229,4.5229,102079
1/22/1980,4.5229,4.5802,4.5229,4.5229,115764
1/23/1980,4.5229,4.6704,4.5229,4.6704,145412
1/24/1980,4.6704,4.6867,4.5966,4.6294,150183
1/25/1980,4.6295,4.6377,4.5803,4.5967,92124
1/28/1980,4.5967,4.7195,4.5967,4.654,99830
1/29/1980,4.654,4.6785,4.5475,4.613,98102
1/30/1980,4.613,4.6294,4.5639,4.613,95194
1/31/1980,4.6131,4.6623,4.4738,4.4984,160718
2/1/1980,4.4984,4.5557,4.482,4.5475,99200
2/4/1980,4.5475,4.5639,4.4983,4.5311,79041
2/5/1980,4.5311,4.5639,4.5065,4.5639,104603
2/6/1980,4.5795,4.5795,4.4965,4.538,141566
2/7/1980,4.5297,4.5297,4.4551,4.4551,142401
2/8/1980,4.455,4.4882,4.3969,4.4633,174638
2/11/1980,4.4633,4.4799,4.4135,4.4301,110380
2/12/1980,4.4302,4.5712,4.4053,4.5712,107494
2/13/1980,4.5961,4.6791,4.5961,4.6044,224097
2/14/1980,4.6043,4.6624,4.5214,4.5214,133290
2/15/1980,4.5131,4.5131,4.455,4.4882,161836
2/19/1980,4.4883,4.4966,4.4053,4.4468,124684
2/20/1980,4.455,4.4965,4.455,4.4633,73865
2/21/1980,4.4551,4.4551,4.3721,4.397,99691
2/22/1980,4.397,4.397,4.3472,4.3804,126821
2/25/1980,4.3721,4.3721,4.3057,4.3223,150869
2/26/1980,4.3223,4.3389,4.2891,4.314,146619
2/27/1980,4.314,4.3223,4.1149,4.1149,191244
2/28/1980,4.1232,4.2477,4.1232,4.2062,191524
2/29/1980,4.2062,4.2311,4.1813,4.2145,181138
3/3/1980,4.2145,4.2145,4.1564,4.1647,94554
3/4/1980,4.1647,4.2062,4.1315,4.1979,124323
3/5/1980,4.1895,4.1895,4.0983,4.1149,127292
3/6/1980,4.1149,4.1315,4.0236,4.0568,190883
3/7/1980,4.0568,4.1066,4.0402,4.0485,173637
3/10/1980,4.0568,4.1315,4.0568,4.09,136429
3/11/1980,4.09,4.1315,4.0817,4.1315,139484
3/12/1980,4.1232,4.1232,4.0402,4.0734,137622
3/13/1980,4.0652,4.0652,3.9739,3.9905,155786
3/14/1980,3.9905,4.032,3.9573,3.9739,134930
3/17/1980,3.9739,4.0071,3.9241,3.9241,115158
3/18/1980,3.9241,3.9988,3.8909,3.9573,137069
3/19/1980,3.9573,3.9656,3.8992,3.9075,102328
3/20/1980,3.9075,3.9324,3.8494,3.866,133096
3/21/1980,3.8578,3.8578,3.7333,3.7665,410984
3/24/1980,3.7415,3.7415,3.5839,3.5922,199878
3/25/1980,3.5922,3.6586,3.5839,3.6337,208321
3/26/1980,3.6338,3.7084,3.4844,3.5176,216766
3/27/1980,3.5175,3.8162,3.4097,3.8162,237506
3/28/1980,3.7416,3.7416,3.5923,3.7084,160617
3/31/1980,3.7084,3.7084,3.6254,3.7001,108021
4/1/1980,3.7001,3.7001,3.6171,3.642,149813
4/2/1980,3.642,3.7167,3.6254,3.6835,1037311
4/3/1980,3.6835,3.7084,3.6254,3.642,94081
4/7/1980,3.642,3.642,3.5425,3.5425,152259
4/8/1980,3.5425,3.7001,3.5176,3.5508,144955
4/9/1980,3.5507,3.6337,3.5424,3.6254,142426
4/10/1980,3.6255,3.667,3.584,3.6006,140207
4/11/1980,3.6006,3.6503,3.5508,3.5508,180972
4/14/1980,3.5508,3.5674,3.501,3.5176,92777
4/15/1980,3.5176,3.5508,3.4429,3.4512,161032
4/16/1980,3.4512,3.5092,3.3848,3.3931,186688
4/17/1980,3.3931,3.4263,3.3433,3.4014,125237
4/18/1980,3.4014,3.4346,3.3765,3.4014,114380
4/21/1980,3.4014,3.4263,3.3516,3.4014,184329
4/22/1980,3.4512,3.6171,3.4512,3.5756,228202
4/23/1980,3.5757,3.6089,3.5342,3.5508,211435
4/24/1980,3.5508,3.6006,3.5342,3.5674,103301
4/25/1980,3.5674,3.6752,3.5093,3.6752,113242
4/28/1980,3.6752,3.6752,3.6088,3.6171,128847
4/29/1980,3.6171,3.6586,3.5922,3.642,83001
4/30/1980,3.642,3.6586,3.5591,3.642,97413
5/1/1980,3.642,3.642,3.5673,3.6088,81057
5/2/1980,3.6088,3.6088,3.5756,3.5839,67700
5/5/1980,3.584,3.7001,3.5674,3.6752,95748
5/6/1980,3.6752,3.7001,3.6337,3.642,98468
5/7/1980,3.642,3.7001,3.6337,3.6586,115185
5/8/1980,3.666,3.666,3.607,3.6323,109535
5/9/1980,3.6239,3.6239,3.5059,3.5143,294781
5/12/1980,3.5144,3.5734,3.5144,3.5228,87562
5/13/1980,3.5312,3.5902,3.5312,3.5902,124035
5/14/1980,3.5902,3.607,3.5733,3.5733,121101
5/15/1980,3.5733,3.5902,3.5396,3.5396,120029
5/16/1980,3.5396,3.5733,3.5396,3.5733,86037
5/19/1980,3.5733,3.6239,3.5649,3.5986,140961
5/20/1980,3.5986,3.6071,3.5481,3.5565,174248
5/21/1980,3.5565,3.5649,3.5143,3.5649,91708
5/22/1980,3.5649,3.6492,3.5565,3.6239,161017
5/23/1980,3.6323,3.7081,3.6323,3.6913,226094
5/27/1980,3.6997,3.7503,3.6997,3.725,184993
5/28/1980,3.7251,3.8178,3.7166,3.8009,178227
5/29/1980,3.784,3.784,3.666,3.666,130410
5/30/1980,3.666,3.7418,3.6491,3.7334,124344
6/2/1980,3.7335,3.8683,3.725,3.7756,192358
6/3/1980,3.7756,3.8515,3.7756,3.8009,184658
6/4/1980,3.8093,3.9189,3.8093,3.9189,255548
6/5/1980,3.9189,3.9357,3.8346,3.843,184402
6/6/1980,3.8514,3.902,3.8514,3.8514,91227
6/9/1980,3.8515,3.8768,3.8178,3.8262,89677
6/10/1980,3.8261,3.8936,3.8177,3.8767,104373
6/11/1980,3.8767,3.9357,3.8598,3.9104,144204
6/12/1980,3.9104,3.9357,3.8598,3.9104,147702
6/13/1980,3.9104,3.9862,3.902,3.9694,127306
6/16/1980,3.9695,4.0706,3.961,4.0706,228467
6/17/1980,4.0705,4.0705,3.9694,3.9694,151509
6/18/1980,3.9695,4.0284,3.9695,4.02,139494
6/19/1980,4.02,4.0284,3.8851,3.902,94556
6/20/1980,3.902,3.9357,3.8936,3.902,83019
6/23/1980,3.902,3.9947,3.902,3.9694,154443
6/24/1980,3.9694,4.0031,3.9441,4.0031,125444
6/25/1980,4.0031,4.0621,3.9778,4.0284,161383
6/26/1980,4.0284,4.0621,3.9863,3.9947,137434
6/27/1980,3.9947,4.0452,3.961,4.0284,96221
6/30/1980,4.0115,4.0115,3.9357,3.961,85501
7/1/1980,3.9611,4.02,3.9358,4.0116,114812
7/2/1980,4.0115,4.1127,4.0031,4.0874,180284
7/3/1980,4.0874,4.1464,4.0874,4.1211,131397
7/7/1980,4.1211,4.1969,4.1127,4.1801,166009
7/8/1980,4.1802,4.197,4.1296,4.1633,141893
7/9/1980,4.1632,4.2391,4.1295,4.1464,134782
7/10/1980,4.1464,4.2054,4.1295,4.1548,99267
7/11/1980,4.1548,4.2391,4.1548,4.2307,121666
7/14/1980,4.2307,4.3824,4.2307,4.3824,142400
7/15/1980,4.3824,4.3992,4.2981,4.2981,156081
7/16/1980,4.2981,4.3571,4.2897,4.3318,149028
7/17/1980,4.3318,4.4245,4.3149,4.4245,86037
7/18/1980,4.4245,4.4329,4.374,4.3908,123584
7/21/1980,4.3908,4.4498,4.3318,4.4498,123330
7/22/1980,4.4498,4.4582,4.3655,4.3908,155996
7/23/1980,4.3908,4.4077,4.3403,4.374,126660
7/24/1980,4.3739,4.3824,4.3318,4.3655,112102
7/25/1980,4.357,4.357,4.3065,4.3402,106009
7/28/1980,4.3403,4.3992,4.315,4.3824,76390
7/29/1980,4.3824,4.4161,4.3402,4.3908,115826
7/30/1980,4.3908,4.4498,4.3908,4.4161,156758
7/31/1980,4.4076,4.4076,4.3402,4.3992,181693
8/1/1980,4.3992,4.4077,4.3402,4.3908,127138
8/4/1980,4.3824,4.3824,4.3487,4.3655,105389
8/5/1980,4.3655,4.4077,4.3234,4.3318,89084
8/6/1980,4.3318,4.4245,4.3149,4.4245,113061
8/7/1980,4.4833,4.4918,4.4235,4.4918,146177
8/8/1980,4.4918,4.5259,4.4576,4.4576,213032
8/11/1980,4.4576,4.5601,4.4491,4.5601,121308
8/12/1980,4.5601,4.6455,4.5345,4.5601,200913
8/13/1980,4.5601,4.6114,4.543,4.5601,129255
8/14/1980,4.5601,4.7224,4.5601,4.7053,135115
8/15/1980,4.7053,4.7224,4.6626,4.6968,147779
8/18/1980,4.6455,4.6455,4.5345,4.5345,157467
8/19/1980,4.5345,4.5772,4.5004,4.5089,129198
8/20/1980,4.5089,4.637,4.5004,4.5687,97128
8/21/1980,4.5687,4.6285,4.5516,4.6114,78205
8/22/1980,4.6113,4.7053,4.6028,4.6028,117078
8/25/1980,4.6029,4.6114,4.5516,4.5858,70288
8/26/1980,4.5857,4.6284,4.5516,4.5601,135257
8/27/1980,4.5602,4.5773,4.5004,4.5004,169188
8/28/1980,4.5004,4.5089,4.4321,4.4406,120595
8/29/1980,4.4405,4.4832,4.4234,4.4747,108102
9/2/1980,4.4747,4.543,4.4661,4.5174,83521
9/3/1980,4.5175,4.6114,4.5175,4.6114,101987
9/4/1980,4.6114,4.6541,4.526,4.5516,156838
9/5/1980,4.5516,4.5943,4.5175,4.5431,68516
9/8/1980,4.543,4.5516,4.3893,4.3893,72230
9/9/1980,4.3893,4.5259,4.3807,4.5174,117935
9/10/1980,4.5174,4.526,4.4576,4.4918,107617
9/11/1980,4.4918,4.5345,4.4918,4.5345,121766
9/12/1980,4.5346,4.5431,4.4919,4.5004,123597
9/15/1980,4.5003,4.5259,4.4405,4.5174,93153
9/16/1980,4.5175,4.5345,4.4577,4.4833,122396
9/17/1980,4.4833,4.637,4.4833,4.5943,237102
9/18/1980,4.5943,4.6029,4.526,4.5431,293271
9/19/1980,4.543,4.6114,4.5259,4.5772,156866
9/22/1980,4.5772,4.6712,4.5431,4.6541,162613
9/23/1980,4.6541,4.7139,4.4833,4.5687,262657
9/24/1980,4.5687,4.6456,4.5601,4.6114,156554
9/25/1980,4.6113,4.6369,4.5174,4.5174,182991
9/26/1980,4.5003,4.5003,4.3893,4.4149,197883
9/29/1980,4.3894,4.3894,4.3296,4.3552,190483
9/30/1980,4.3637,4.4064,4.3637,4.3808,148064
10/1/1980,4.3807,4.4832,4.3466,4.4149,172958
10/2/1980,4.4149,4.4662,4.3808,4.4662,136659
10/3/1980,4.4748,4.5773,4.4748,4.526,142119
10/6/1980,4.543,4.6626,4.543,4.6455,211118
10/7/1980,4.6455,4.6626,4.5857,4.6284,199512
10/8/1980,4.6456,4.8078,4.6456,4.7822,334432
10/9/1980,4.7822,4.8419,4.7651,4.7907,338716
10/10/1980,4.7907,4.8846,4.7224,4.7309,315563
10/13/1980,4.7309,4.8334,4.7309,4.8163,105645
10/14/1980,4.8163,4.8419,4.748,4.7651,205317
10/15/1980,4.7566,4.8078,4.7566,4.8078,99672
10/16/1980,4.8077,4.859,4.6797,4.6882,265626
10/17/1980,4.6882,4.7394,4.6284,4.6455,159439
10/20/1980,4.6455,4.6797,4.5431,4.6797,135001
10/21/1980,4.6797,4.7053,4.6113,4.6455,179847
10/22/1980,4.6455,4.654,4.6113,4.6284,125538
10/23/1980,4.6285,4.6285,4.4833,4.5004,129142
10/24/1980,4.5003,4.5516,4.4747,4.5516,132657
10/27/1980,4.543,4.543,4.4918,4.5174,69686
10/28/1980,4.5174,4.5601,4.5003,4.5516,139174
10/29/1980,4.5516,4.5857,4.4747,4.4747,109789
10/30/1980,4.4747,4.526,4.4491,4.4491,112648
10/31/1980,4.4576,4.5943,4.4576,4.5516,154294
11/3/1980,4.5601,4.6199,4.5601,4.6114,108504
11/5/1980,4.7046,4.8603,4.7046,4.7392,320445
11/6/1980,4.7132,4.7132,4.5835,4.6008,173363
11/7/1980,4.6009,4.6441,4.6009,4.6441,126586
11/10/1980,4.6441,4.6527,4.6008,4.6527,102010
11/11/1980,4.6527,4.6873,4.6268,4.6441,90055
11/12/1980,4.6527,4.9208,4.6527,4.9035,310892
11/13/1980,4.9035,4.9554,4.8603,4.9295,381815
11/14/1980,4.9295,4.9986,4.8689,4.9554,261421
11/17/1980,4.9554,4.9641,4.8862,4.9554,220287
