date,open,high,low,close,volume
1967-03-09,2.1748,2.1836,2.1512,2.1736,2959
1967-03-10,2.1922,2.2134,2.1922,2.1922,3250
1967-03-13,2.1923,2.2035,2.1873,2.196,2333
1967-03-14,2.1885,2.1885,2.1661,2.1661,2375
1967-03-15,2.1661,2.2035,2.1661,2.201,4500
1967-03-16,2.2159,2.2414,2.2159,2.2408,3667
1967-03-17,2.2408,2.242,2.2233,2.242,2833
1967-03-20,2.242,2.2445,2.2034,2.2109,2417
1967-03-21,2.2134,2.2334,2.2134,2.2147,2042
1967-03-22,2.2147,2.2147,2.1984,2.2134,3250
1967-03-23,2.2333,2.2707,2.2333,2.2682,4834
1967-03-27,2.2719,2.2956,2.2719,2.2956,2875
1967-03-28,2.2956,2.2956,2.2806,2.2806,2958
1967-03-29,2.2807,2.2857,2.2757,2.2757,2417
1967-03-30,2.2757,2.2906,2.2757,2.2769,2292
1967-03-31,2.2769,2.2894,2.2458,2.2458,3459
1967-04-03,2.2283,2.2283,2.191,2.191,3208
1967-04-04,2.191,2.2134,2.1761,2.196,3500
1967-04-05,2.1972,2.2259,2.1972,2.2134,3292
1967-04-06,2.2408,2.2732,2.2408,2.2582,3375
1967-04-07,2.2582,2.2657,2.2234,2.224,3167
1967-04-10,2.2159,2.2159,2.1897,2.1947,4000
1967-04-11,2.201,2.2408,2.201,2.2408,3417
1967-04-12,2.2408,2.2558,2.2234,2.2234,2625
1967-04-13,2.2508,2.2732,2.2508,2.2707,5000
1967-04-14,2.2707,2.2856,2.2632,2.2831,5417
1967-04-17,2.2831,2.2894,2.2807,2.2819,3959
1967-04-18,2.2831,2.293,2.2831,2.2918,5167
1967-04-19,2.3106,2.3255,2.3106,2.3255,7042
1967-04-20,2.3255,2.3354,2.308,2.3342,3959
1967-04-21,2.3341,2.3441,2.3304,2.3304,4834
1967-04-24,2.3305,2.3778,2.3205,2.3566,7292
1967-04-25,2.3565,2.4001,2.3553,2.3964,5334
1967-04-26,2.3964,2.4076,2.3877,2.3877,4084
1967-04-27,2.3876,2.4735,2.3852,2.4723,3250
1967-04-28,2.4723,2.4848,2.4611,2.4723,3792
1967-05-01,2.4151,2.4151,2.3753,2.4014,3292
1967-05-02,2.4014,2.4101,2.3902,2.4039,4209
1967-05-03,2.4039,2.4039,2.3926,2.4026,3125
1967-05-04,2.4026,2.4038,2.3926,2.4001,2917
1967-05-05,2.3965,2.3965,2.3852,2.3927,2834
1967-05-08,2.3927,2.3989,2.3653,2.3665,4000
1967-05-09,2.3665,2.3703,2.2906,2.2956,10626
1967-05-10,2.2956,2.3205,2.2807,2.3205,7292
1967-05-11,2.3267,2.3578,2.3267,2.3267,4792
1967-05-12,2.3279,2.3528,2.3279,2.3279,4125
1967-05-15,2.3279,2.3304,2.3105,2.3105,2958
1967-05-16,2.3117,2.3727,2.3117,2.3603,3584
1967-05-17,2.3603,2.3753,2.3578,2.3653,2875
1967-05-18,2.3653,2.3703,2.3479,2.3703,2208
1967-05-19,2.3702,2.3702,2.3304,2.3503,3000
1967-05-22,2.3503,2.3578,2.3304,2.3503,3083
1967-05-23,2.3504,2.3603,2.3155,2.3155,4667
1967-05-24,2.3603,2.3603,2.3155,2.3155,4667
1967-05-25,2.3329,2.3603,2.3329,2.3553,3000
1967-05-26,2.3554,2.3703,2.3304,2.3404,2792
1967-05-29,2.3404,2.3404,2.3304,2.3404,1958
1967-05-31,2.3279,2.3279,2.308,2.3217,2708
1967-06-01,2.3217,2.3753,2.3167,2.3703,4500
1967-06-02,2.3703,2.3802,2.3354,2.3354,4125
1967-06-05,2.3355,2.3355,2.308,2.318,6084
1967-06-06,2.3428,2.3802,2.3428,2.3777,4542
1967-06-07,2.3802,2.4076,2.3802,2.3914,4459
1967-06-08,2.3914,2.4051,2.3902,2.4051,2750
1967-06-09,2.4052,2.4201,2.4052,2.4201,3667
1967-06-12,2.425,2.4375,2.425,2.4275,3458
1967-06-13,2.43,2.4474,2.43,2.4474,4417
1967-06-14,2.4474,2.4972,2.4262,2.486,10167
1967-06-15,2.486,2.4972,2.4748,2.4848,6417
1967-06-16,2.4848,2.4898,2.4823,2.4873,6167
1967-06-19,2.4873,2.4898,2.4748,2.4798,3875
1967-06-20,2.4798,2.491,2.4798,2.4798,5209
1967-06-21,2.4798,2.486,2.4623,2.4723,3292
1967-06-22,2.4723,2.4823,2.4673,2.4748,3708
1967-06-23,2.4835,2.4997,2.4835,2.4997,3875
1967-06-26,2.5296,2.5446,2.5296,2.5396,5042
1967-06-27,2.5396,2.5446,2.5072,2.5072,4084
1967-06-28,2.5072,2.5072,2.4798,2.4848,3125
1967-06-29,2.4848,2.4873,2.4599,2.4873,3750
1967-06-30,2.4873,2.4898,2.4649,2.4773,3500
1967-07-03,2.4773,2.4898,2.4748,2.4848,3334
1967-07-05,2.4898,2.4997,2.4898,2.4985,4709
1967-07-06,2.4972,2.4972,2.491,2.496,4542
1967-07-07,2.496,2.5047,2.491,2.4972,5042
1967-07-10,2.4997,2.5246,2.4997,2.5072,4500
1967-07-11,2.5071,2.5233,2.5071,2.5196,3208
1967-07-12,2.5196,2.5234,2.5047,2.5047,2708
1967-07-13,2.5047,2.5147,2.5022,2.5097,2833
1967-07-14,2.5097,2.5141,2.4998,2.5035,3084
1967-07-17,2.5034,2.5084,2.5022,2.5084,2125
1967-07-18,2.5084,2.5184,2.4972,2.5022,2792
1967-07-19,2.5023,2.5048,2.4649,2.4699,4250
1967-07-20,2.4711,2.4873,2.4711,2.4798,2708
1967-07-21,2.4798,2.4848,2.4699,2.4823,3125
1967-07-24,2.4823,2.4823,2.4599,2.4674,2625
1967-07-25,2.4674,2.4774,2.4413,2.445,2083
1967-07-26,2.4449,2.4897,2.43,2.486,3292
1967-07-27,2.4861,2.5147,2.4848,2.5147,2750
1967-07-28,2.5196,2.5271,2.5196,2.5221,2542
1967-07-31,2.5247,2.5371,2.5247,2.5284,2834
1967-08-01,2.5284,2.562,2.5197,2.562,3792
1967-08-02,2.5595,2.5595,2.5296,2.5371,3625
1967-08-03,2.5346,2.5346,2.5246,2.5296,2500
1967-08-04,2.5296,2.5371,2.5197,2.5371,3875
1967-08-07,2.537,2.537,2.5246,2.5358,1375
1967-08-08,2.5358,2.5458,2.5296,2.5433,2333
1967-08-09,2.5433,2.5496,2.5147,2.5147,1875
1967-08-10,2.5147,2.5172,2.4674,2.4674,2375
1967-08-11,2.4673,2.4698,2.4499,2.4499,2833
1967-08-14,2.45,2.4574,2.4325,2.4375,3667
1967-08-15,2.4375,2.44,2.4325,2.44,2542
1967-08-16,2.44,2.4624,2.44,2.4624,3209
1967-08-17,2.4623,2.4723,2.4499,2.4499,3042
1967-08-18,2.4524,2.4773,2.4524,2.4773,1458
1967-08-21,2.4773,2.4823,2.4673,2.4798,2417
1967-08-22,2.4798,2.4848,2.4574,2.4599,2875
1967-08-23,2.4599,2.4699,2.455,2.4699,1833
1967-08-24,2.4698,2.4773,2.4474,2.4474,1625
1967-08-25,2.44,2.44,2.4176,2.4188,2875
1967-08-28,2.4188,2.4251,2.4164,2.4176,2000
1967-08-29,2.4201,2.4475,2.4201,2.445,2584
1967-08-30,2.4474,2.4649,2.4474,2.4549,708
1967-08-31,2.4561,2.4885,2.4561,2.4885,3292
1967-09-01,2.4886,2.4973,2.4823,2.4898,2000
1967-09-05,2.4897,2.4997,2.4897,2.4997,3292
1967-09-06,2.4997,2.5172,2.4923,2.5122,3625
1967-09-07,2.5122,2.5153,2.4898,2.5035,3417
1967-09-08,2.5035,2.5122,2.4848,2.5097,1583
1967-09-11,2.5159,2.5545,2.5159,2.5545,3292
1967-09-12,2.5545,2.5744,2.5445,2.5744,3625
1967-09-13,2.5744,2.5993,2.5744,2.5744,4959
1967-09-14,2.5744,2.5744,2.5445,2.5445,6334
1967-09-15,2.5445,2.5619,2.5395,2.5445,1000
1967-09-18,2.5545,2.562,2.5545,2.557,1667
1967-09-19,2.562,2.5844,2.562,2.5769,2333
1967-09-20,2.5769,2.5769,2.552,2.5595,2917
1967-09-21,2.5594,2.6939,2.5594,2.6914,7167
1967-09-22,2.6914,2.7026,2.6665,2.7014,5834
1967-09-25,2.7387,2.7761,2.7387,2.7537,5750
1967-09-26,2.7536,2.7611,2.7063,2.7163,2167
1967-09-27,2.7163,2.7462,2.6989,2.7275,5500
1967-09-28,2.7338,2.7612,2.7338,2.74,2875
1967-09-29,2.7387,2.7387,2.7051,2.73,4208
1967-10-02,2.7288,2.7288,2.7014,2.7026,2417
1967-10-03,2.7027,2.74,2.694,2.7338,3292
1967-10-04,2.7338,2.7687,2.7338,2.7338,4042
1967-10-05,2.7886,2.8384,2.7886,2.8284,2959
1967-10-06,2.7886,2.8384,2.7886,2.8284,2959
1967-10-09,2.8309,2.8458,2.8309,2.8458,2000
1967-10-10,2.8458,2.8632,2.8184,2.8383,2667
1967-10-11,2.8383,2.8981,2.8134,2.8881,4625
1967-10-12,2.8881,2.913,2.8781,2.8881,2667
1967-10-13,2.8881,2.918,2.8732,2.918,2417
1967-10-16,2.918,2.9355,2.9031,2.9031,2375
1967-10-17,2.9031,2.908,2.8582,2.8682,4667
1967-10-18,2.8732,2.913,2.8732,2.913,2625
1967-10-19,2.9305,2.9703,2.9305,2.9454,2750
1967-10-20,2.9503,2.9777,2.9503,2.974,3208
1967-10-23,2.974,2.9753,2.9329,2.9404,4834
1967-10-24,2.9404,2.9728,2.9342,2.9379,3042
1967-10-25,2.9379,2.9478,2.913,2.9329,3875
1967-10-26,2.933,2.9591,2.928,2.9591,2917
1967-10-27,2.9591,2.9871,2.9578,2.9753,2500
1967-10-30,2.9753,2.9902,2.9703,2.9703,3959
1967-10-31,2.9703,2.9778,2.9479,2.9554,2667
1967-11-01,2.933,2.933,2.8981,2.9093,4292
1967-11-02,2.9093,2.9156,2.8682,2.9006,5625
1967-11-03,2.9006,2.9055,2.8831,2.8881,2833
1967-11-06,2.8881,2.8931,2.8259,2.8931,4959
1967-11-08,2.8931,2.923,2.8682,2.8707,6542
1967-11-09,2.8707,2.8906,2.8632,2.8856,4292
1967-11-10,2.9031,2.9243,2.9031,2.923,2375
1967-11-13,2.923,2.9454,2.918,2.9379,3167
1967-11-14,2.9379,2.9429,2.9031,2.923,5292
1967-11-15,2.923,2.9628,2.8981,2.9628,6792
1967-11-16,2.9628,3.0474,2.9628,3.0375,7542
1967-11-17,3.0425,3.0898,3.0425,3.0674,5667
1967-11-20,3.0412,3.0412,2.9877,2.9877,9084
1967-11-21,3.0102,3.0824,3.0102,3.0774,6334
1967-11-22,3.0774,3.0799,3.04,3.05,4792
1967-11-24,3.0499,3.0624,3.0225,3.0574,5042
1967-11-27,3.0575,3.0774,3.05,3.0724,4375
1967-11-28,3.0723,3.0773,3.0574,3.0574,3292
1967-11-29,3.0574,3.0698,3.0474,3.0574,3792
1967-11-30,3.0575,3.0662,3.04,3.0475,2708
1967-12-01,3.0475,3.0674,3.0375,3.0674,3042
1967-12-04,3.0873,3.1371,3.0873,3.1371,5667
1967-12-05,3.1371,3.1545,3.1072,3.1321,5042
1967-12-06,3.1321,3.152,3.1321,3.1508,2958
1967-12-07,3.172,3.2018,3.172,3.1869,4417
1967-12-08,3.1919,3.2267,3.1919,3.2093,3959
1967-12-11,3.2093,3.2218,3.1969,3.2143,3250
1967-12-12,3.2143,3.2218,3.1869,3.1919,1917
1967-12-13,3.1919,3.2093,3.1869,3.2043,2042
1967-12-14,3.2068,3.2267,3.2068,3.2267,2917
1967-12-15,3.2168,3.2168,3.167,3.1732,2958
1967-12-18,3.1496,3.1496,3.0724,3.0774,4167
1967-12-19,3.0774,3.1023,3.0575,3.0749,6167
1967-12-20,3.0848,3.1172,3.0848,3.1122,4375
1967-12-21,3.1122,3.1122,3.0873,3.0985,2750
1967-12-22,3.0972,3.0972,3.0549,3.0549,2542
1967-12-26,3.055,3.0824,3.055,3.0699,1583
1967-12-27,3.0724,3.1197,3.0724,3.1122,2083
1967-12-28,3.1122,3.1209,3.0873,3.1097,3083
1967-12-29,3.1097,3.1259,3.1073,3.1222,2875
1968-01-02,3.1221,3.1234,3.0549,3.0549,2250
1968-01-03,3.055,3.0674,2.9902,3.0176,6375
1968-01-04,2.9964,2.9964,2.9317,2.9317,7542
1968-01-05,2.9404,2.9853,2.9404,2.9529,8251
1968-01-08,2.9578,2.9778,2.9578,2.9753,4250
1968-01-09,2.9766,3.0027,2.9766,2.9803,5834
1968-01-10,2.9839,3.0101,2.9839,3.0076,3750
1968-01-11,3.0163,3.0574,3.0163,3.0325,4125
1968-01-12,3.0475,3.0898,3.0475,3.0674,5417
1968-01-15,3.0774,3.1173,3.0774,3.1023,5042
1968-01-16,3.1023,3.111,3.0674,3.0674,2500
1968-01-17,3.0674,3.0699,3.0325,3.0674,5084
1968-01-18,3.0823,3.1073,3.0823,3.0948,4000
1968-01-19,3.0948,3.1072,3.0724,3.0923,3042
1968-01-22,3.0824,3.0824,3.0176,3.0226,3584
1968-01-23,3.0226,3.1173,3.0127,3.1023,6292
1968-01-24,3.1022,3.1047,3.0574,3.0574,6917
1968-01-25,3.0575,3.0799,3.0052,3.0724,7542
1968-01-26,3.0773,3.091,3.0773,3.0798,3750
1968-01-29,3.0798,3.0873,3.0574,3.0599,3333
1968-01-30,3.0499,3.0499,3.0175,3.035,4375
1968-01-31,3.0176,3.0176,2.9454,2.9603,4917
1968-02-01,2.9603,2.9864,2.9578,2.9852,8167
1968-02-02,2.9852,2.9977,2.9541,2.9678,5875
1968-02-05,2.9604,2.9604,2.933,2.9504,4209
1968-02-06,2.9454,2.9454,2.9205,2.923,4750
1968-02-07,2.9305,2.9504,2.9305,2.9504,4459
1968-02-08,2.9454,2.9454,2.8831,2.8831,7542
1968-02-09,2.8657,2.8657,2.8309,2.8433,12626
1968-02-13,2.8433,2.8732,2.8383,2.8433,6625
1968-02-14,2.8483,2.918,2.8483,2.913,10709
1968-02-15,2.918,2.9504,2.918,2.918,6917
1968-02-16,2.8832,2.8832,2.8508,2.8732,6667
1968-02-19,2.8731,2.9279,2.8731,2.9136,3208
1968-02-20,2.918,2.9628,2.918,2.9628,3709
1968-02-21,2.9678,2.9877,2.9678,2.9827,5667
1968-02-23,2.974,2.974,2.9255,2.9367,4459
1968-02-26,2.9367,2.9404,2.9193,2.9255,3000
1968-02-27,2.9254,2.9578,2.9155,2.9578,2542
1968-02-28,2.9578,2.9703,2.923,2.9379,5459
1968-02-29,2.918,2.918,2.8781,2.8881,4042
1968-03-01,2.8881,2.8881,2.8707,2.8732,3750
1968-03-04,2.857,2.857,2.7885,2.7985,10709
1968-03-05,2.7985,2.8458,2.7935,2.8371,9084
1968-03-06,2.8371,2.9379,2.8184,2.9255,11917
1968-03-07,2.9255,2.9379,2.8931,2.913,4959
1968-03-08,2.898,2.898,2.8682,2.8856,3458
1968-03-11,2.8907,2.9567,2.8907,2.9529,6167
1968-03-12,2.9528,2.9728,2.918,2.9653,6125
1968-03-13,2.9603,2.9603,2.9354,2.9404,2750
1968-03-14,2.9187,2.9187,2.8533,2.8533,6709
1968-03-15,2.8558,2.9529,2.8558,2.9336,9209
1968-03-18,2.9417,2.9828,2.9417,2.9417,6917
1968-03-19,2.9417,2.9479,2.8956,2.8956,4417
1968-03-20,2.9081,2.933,2.9081,2.9218,3209
1968-03-21,2.9217,2.9304,2.8881,2.8881,3625
1968-03-22,2.8881,2.9628,2.8844,2.9155,8167
1968-03-25,2.9155,2.933,2.9081,2.9255,2208
1968-03-26,2.9379,2.9678,2.9379,2.9578,3042
1968-03-27,2.9629,2.9865,2.9629,2.9778,3959
1968-03-28,2.9777,3.0101,2.9777,2.9902,5459
1968-03-29,2.9989,3.0525,2.9989,3.05,8292
1968-04-01,3.1147,3.1471,3.1147,3.1421,9167
1968-04-02,3.1421,3.1745,3.1122,3.162,11209
1968-04-03,3.162,3.2267,3.1545,3.1819,13626
1968-04-04,3.1795,3.1795,3.1284,3.1745,9042
1968-04-05,3.1744,3.1794,3.1271,3.1371,7000
1968-04-08,3.1446,3.2019,3.1446,3.1969,5834
1968-04-10,3.1969,3.2268,3.1919,3.1919,8000
1968-04-11,3.1919,3.2342,3.1819,3.2317,7209
1968-04-15,3.2318,3.2361,3.2143,3.228,3125
1968-04-16,3.2218,3.2218,3.1969,3.2118,3375
1968-04-17,3.2093,3.2093,3.1968,3.2018,1875
1968-04-18,3.2018,3.2068,3.1844,3.1869,2833
1968-04-19,3.1869,3.1907,3.1695,3.1695,2750
1968-04-22,3.1695,3.1819,3.1521,3.167,3292
1968-04-23,3.2616,3.2616,3.1869,3.2616,6000
1968-04-24,3.2615,3.3014,3.2466,3.2516,6125
1968-04-25,3.2517,3.284,3.2467,3.2666,4209
1968-04-26,3.2666,3.2965,3.2616,3.2815,2542
1968-04-29,3.2815,3.3313,3.2815,3.3288,3750
1968-04-30,3.3363,3.3736,3.3363,3.3736,4834
1968-05-01,3.3811,3.4185,3.3811,3.416,5542
1968-05-02,3.4509,3.4932,3.4509,3.4658,6417
1968-05-03,3.4657,3.4807,3.4209,3.4259,6000
1968-05-06,3.426,3.4384,3.3861,3.416,6125
1968-05-07,3.416,3.4384,3.4123,3.4247,4084
1968-05-08,3.4246,3.4246,3.411,3.4209,3042
1968-05-09,3.4209,3.4259,3.391,3.3985,3042
1968-05-10,3.3985,3.416,3.3687,3.3749,3917
1968-05-13,3.3712,3.3712,3.3313,3.3363,4084
1968-05-14,3.3363,3.3538,3.3164,3.3413,2125
1968-05-15,3.3388,3.3388,3.3164,3.3313,4042
1968-05-16,3.3313,3.3363,3.2989,3.2989,3083
1968-05-17,3.2691,3.2691,3.2118,3.2367,7959
1968-05-20,3.2367,3.2542,3.2243,3.2355,4042
1968-05-21,3.2355,3.2865,3.228,3.2865,4834
1968-05-22,3.2864,3.3313,3.2765,3.2765,6792
1968-05-23,3.269,3.269,3.2416,3.2516,5209
1968-05-24,3.2815,3.2815,3.2466,3.2815,4750
1968-05-27,3.2865,3.3238,3.2865,3.3114,9167
1968-05-28,3.3114,3.3413,3.3039,3.3413,9521
1968-05-29,3.3562,3.4433,3.3562,3.4433,8917
1968-05-31,3.4757,3.5554,3.4757,3.5554,9688
1968-06-03,3.6748,3.7346,3.6748,3.7346,11417
1968-06-04,3.7347,3.7347,3.665,3.6824,10271
1968-06-05,3.6824,3.6899,3.6152,3.6351,6271
1968-06-06,3.645,3.6798,3.645,3.6649,6709
1968-06-07,3.665,3.6899,3.655,3.6849,4979
1968-06-10,3.6848,3.7023,3.63,3.6923,4896
1968-06-11,3.6924,3.7023,3.6749,3.6849,4063
1968-06-13,3.6849,3.7023,3.5729,3.5853,7063
1968-06-14,3.5754,3.5754,3.5056,3.543,9480
1968-06-17,3.5653,3.5653,3.4359,3.4508,6167
1968-06-18,3.4508,3.4857,3.4383,3.4533,7125
1968-06-20,3.5006,3.5703,3.5006,3.5703,8959
1968-06-21,3.5703,3.5827,3.5429,3.5678,5604
1968-06-24,3.5653,3.5653,3.4657,3.4682,3875
1968-06-25,3.4757,3.5554,3.4757,3.5305,5396
1968-06-27,3.5479,3.5902,3.5479,3.5902,5604
1968-06-28,3.5828,3.5828,3.5006,3.523,3104
1968-07-01,3.523,3.5454,3.4682,3.5006,3750
1968-07-02,3.5006,3.5056,3.4658,3.5056,5625
1968-07-03,3.5055,3.5653,3.4956,3.5653,5667
1968-07-08,3.5953,3.6351,3.5953,3.6351,7042
1968-07-09,3.6325,3.6325,3.6001,3.6151,3063
1968-07-11,3.6101,3.6101,3.5255,3.5653,7021
1968-07-12,3.5654,3.5728,3.5056,3.533,4479
1968-07-15,3.5355,3.5903,3.5355,3.5554,3896
1968-07-16,3.5504,3.5504,3.5056,3.5355,4125
1968-07-18,3.5354,3.5653,3.5105,3.5653,4438
1968-07-19,3.5156,3.5156,3.4359,3.4359,9105
1968-07-22,3.4359,3.4533,3.3662,3.406,7292
1968-07-23,3.406,3.4259,3.3761,3.4234,5584
1968-07-25,3.4235,3.4459,3.3264,3.3413,6417
1968-07-26,3.3413,3.3562,3.3064,3.3064,6625
1968-07-29,3.3064,3.3064,3.2466,3.3014,9021
1968-07-30,3.3014,3.391,3.3014,3.3736,4709
1968-08-01,3.3736,3.4259,3.3462,3.3649,7813
1968-08-02,3.3513,3.3513,3.2865,3.3463,5917
1968-08-05,3.3463,3.3513,3.3264,3.3413,4563
1968-08-06,3.3413,3.3662,3.3388,3.3662,4375
1968-08-08,3.3662,3.3961,3.3363,3.3463,6500
1968-08-09,3.3413,3.3413,3.3014,3.3363,4063
1968-08-12,3.3387,3.3811,3.3387,3.3736,5188
1968-08-13,3.3736,3.4209,3.3736,3.4184,4667
1968-08-15,3.4184,3.4334,3.3661,3.3761,5063
1968-08-16,3.3762,3.4011,3.3513,3.3911,3646
1968-08-19,3.3961,3.4359,3.3961,3.4359,3042
1968-08-20,3.4334,3.4334,3.396,3.4309,2542
1968-08-22,3.4309,3.4508,3.3761,3.4209,3375
1968-08-23,3.4209,3.4221,3.3412,3.3686,2833
1968-08-26,3.3712,3.3911,3.3712,3.3861,3334
1968-08-27,3.3861,3.3911,3.3413,3.3662,2542
1968-08-29,3.3662,3.3712,3.3064,3.3662,4084
1968-08-30,3.3612,3.3612,3.3213,3.3363,3292
1968-09-03,3.3363,3.3512,3.3064,3.3512,2250
1968-09-04,3.3562,3.3761,3.3562,3.3761,3083
1968-09-05,3.3761,3.401,3.3662,3.3836,2583
1968-09-06,3.3836,3.4011,3.3662,3.3911,3563
1968-09-09,3.391,3.396,3.3686,3.3711,2271
1968-09-10,3.3662,3.3662,3.3363,3.3562,3042
1968-09-12,3.3562,3.3662,3.3338,3.3562,4896
1968-09-13,3.3587,3.3811,3.3587,3.3612,2833
1968-09-16,3.3612,3.3612,3.3388,3.3463,3292
1968-09-17,3.3462,3.3537,3.3387,3.3537,3688
1968-09-19,3.3538,3.3612,3.3338,3.3438,3729
1968-09-20,3.3264,3.3264,3.289,3.2965,5229
1968-09-23,3.2964,3.3562,3.2865,3.3562,6396
1968-09-24,3.3562,3.3562,3.3288,3.3562,5209
1968-09-26,3.3563,3.3563,3.3388,3.3438,5146
1968-09-27,3.3413,3.3413,3.3014,3.3089,4563
1968-09-30,3.3089,3.3363,3.3064,3.3363,2938
1968-10-01,3.2915,3.2915,3.2391,3.2566,7250
1968-10-03,3.2541,3.2541,3.2093,3.2317,9271
1968-10-04,3.2367,3.3114,3.2367,3.2965,6438
1968-10-07,3.2965,3.3089,3.2666,3.289,3959
1968-10-08,3.289,3.2965,3.2666,3.294,4667
1968-10-10,3.294,3.3164,3.2715,3.2815,7125
1968-10-11,3.2641,3.2641,3.2068,3.2367,16084
1968-10-14,3.2367,3.2442,3.1769,3.1844,8730
1968-10-15,3.172,3.172,3.1196,3.1371,10730
1968-10-17,3.1421,3.177,3.1421,3.177,15418
1968-10-18,3.1993,3.2566,3.1993,3.2566,9750
1968-10-21,3.2566,3.2815,3.2466,3.2566,5917
1968-10-22,3.2566,3.2566,3.2168,3.2267,5209
1968-10-24,3.2218,3.2218,3.157,3.167,7500
1968-10-25,3.162,3.162,3.142,3.1545,8084
1968-10-28,3.1546,3.1546,3.0674,3.1222,18772
1968-10-29,3.1221,3.1321,3.0773,3.0823,9542
1968-10-31,3.0624,3.0624,3.0325,3.0574,29334
1968-11-01,3.0674,3.0849,3.0674,3.0774,10917
1968-11-04,3.0773,3.157,3.0624,3.1371,10230
1968-11-06,3.1371,3.157,3.0798,3.0873,13813
1968-11-07,3.0873,3.157,3.0873,3.1545,6188
1968-11-08,3.1471,3.1471,3.1122,3.1421,5854
1968-11-12,3.157,3.1869,3.157,3.1869,7542
1968-11-13,3.1869,3.2267,3.1844,3.2267,5667
1968-11-14,3.2267,3.2566,3.2192,3.2367,5125
1968-11-15,3.2416,3.2591,3.2416,3.2566,4500
1968-11-18,3.2566,3.2641,3.2018,3.2118,4688
1968-11-19,3.2118,3.2367,3.172,3.2367,5084
1968-11-21,3.2367,3.2517,3.2168,3.2467,5229
1968-11-22,3.2467,3.2653,3.2118,3.2641,5959
1968-11-25,3.2641,3.2666,3.2491,3.2566,4854
1968-11-26,3.2666,3.2965,3.2666,3.284,8605
1968-11-27,3.289,3.3313,3.289,3.3313,4521
1968-11-29,3.3313,3.3338,3.3163,3.3238,4646
1968-12-02,3.3238,3.3338,3.2715,3.2765,4834
1968-12-03,3.2765,3.289,3.2666,3.2865,5146
1968-12-05,3.2865,3.294,3.2616,3.2716,5792
1968-12-06,3.2691,3.2691,3.2367,3.2467,3584
1968-12-09,3.2466,3.2715,3.2192,3.2566,2813
1968-12-10,3.2566,3.2766,3.2467,3.2666,2708
1968-12-12,3.2616,3.2616,3.167,3.1969,5000
1968-12-13,3.1845,3.1845,3.1521,3.1521,4771
1968-12-16,3.1521,3.167,3.1396,3.1446,3375
1968-12-17,3.152,3.1844,3.152,3.1819,4854
1968-12-19,3.1844,3.2467,3.1844,3.2467,6500
1968-12-20,3.2466,3.2815,3.1894,3.2068,3875
1968-12-23,3.2056,3.2056,3.1521,3.1645,4000
1968-12-24,3.1794,3.2069,3.1794,3.1969,3292
1968-12-26,3.1969,3.2267,3.1769,3.1844,1688
1968-12-27,3.1845,3.2019,3.1372,3.177,4584
1968-12-30,3.167,3.167,3.0873,3.1222,16084
1968-12-31,3.1271,3.157,3.1271,3.1371,5875
1969-01-02,3.1372,3.1396,3.1172,3.1247,2667
1969-01-03,3.1072,3.1072,3.0798,3.1072,7354
1969-01-06,3.0624,3.0624,2.9902,3.0126,12834
1969-01-07,3.0126,3.0226,2.9902,3.0226,7542
1969-01-08,3.0301,3.055,3.0301,3.0475,7313
1969-01-09,3.0624,3.0973,3.0624,3.0873,6917
1969-01-10,3.0873,3.0873,3.0276,3.045,6292
1969-01-13,3.0251,3.0251,2.9777,2.9877,11688
1969-01-14,2.9877,3.0724,2.9877,3.0724,7355
1969-01-15,3.0724,3.0824,3.0575,3.0749,4334
1969-01-16,3.0873,3.1147,3.0873,3.1147,4250
1969-01-17,3.1147,3.1172,3.04,3.0624,9459
1969-01-20,2.9877,2.9877,2.9379,2.9877,18126
1969-01-21,2.9877,3.0176,2.9852,3.0176,6042
1969-01-22,3.0176,3.0251,2.9877,3.0176,6500
1969-01-23,3.0176,3.0176,2.9877,2.9927,5084
1969-01-24,2.9927,2.9927,2.9727,2.9852,4834
1969-01-27,2.9852,2.9877,2.9653,2.9852,5417
1969-01-28,2.9852,2.9927,2.9703,2.9852,5417
1969-01-29,2.9853,2.9877,2.9504,2.9504,6250
1969-01-30,2.9504,2.9604,2.9404,2.9529,6125
1969-01-31,2.9529,2.9628,2.9404,2.9504,6500
1969-02-03,2.9504,2.9603,2.9355,2.9367,5938
1969-02-04,2.9379,2.9579,2.9379,2.9504,4667
1969-02-05,2.9504,2.9554,2.9429,2.9554,4938
1969-02-06,2.9553,2.9777,2.9329,2.9603,6354
1969-02-07,2.9603,2.9678,2.9429,2.9678,5250
1969-02-11,2.9902,3.0176,2.9902,3.0176,6042
1969-02-12,3.0226,3.055,3.0226,3.0425,5604
1969-02-13,3.0525,3.0923,3.0525,3.0898,4875
1969-02-14,3.0898,3.0923,3.055,3.0749,4896
1969-02-17,3.0525,3.0525,2.9877,2.9877,5625
1969-02-18,2.9877,2.9877,2.9578,2.9877,5750
1969-02-19,2.9877,3.0076,2.9404,2.9429,5854
1969-02-20,2.9429,2.9529,2.928,2.9429,6792
1969-02-24,2.9429,2.9629,2.9404,2.9554,5084
1969-02-25,2.9554,2.9828,2.9404,2.9504,6542
1969-02-26,2.9504,2.9728,2.9479,2.9728,5584
1969-02-27,2.9678,2.9678,2.9429,2.9479,4896
1969-02-28,2.9479,2.9604,2.9206,2.9218,4417
1969-03-03,2.9218,2.9479,2.9056,2.9479,3396
